"","SRR16497780","SRR16497781","SRR16497782","SRR16497783","SRR16497784","SRR16497785"
"ENSG00000132522",35.4605989932898,31.7337826075616,20.7341567029176,26.0775759692397,34.6874887358072,13.7920408324548
"ENSG00000132530",0,11.4241617387222,0.592404477226218,2.44477274711622,0,2.75840816649095
"ENSG00000132535",296.450607583902,330.031339118641,364.92115797135,303.151820642412,302.116837376386,271.243469704943
"ENSG00000132541",8.51054375838954,25.3870260860493,36.7290775880255,29.3372729653947,12.3084637449639,57.0071021074797
"ENSG00000132549",273.755824228197,601.672518239368,636.834813018184,566.372353081925,369.253912348916,545.245347576378
"ENSG00000132554",25.5316312751686,8.88545913011725,0,6.51939399230993,4.47580499816868,0.919469388830317
"ENSG00000132561",836.870136241638,443.00360520156,959.102848629246,1175.9356913629,1380.78584193504,838.556082613249
"ENSG00000132563",415.598220201356,380.805391290739,326.414866951646,347.157730090504,360.302302352579,392.613429030545
"ENSG00000132570",78.0133177852375,36.8111878247715,55.0936163820382,87.1968946471453,66.018123722988,55.168163329819
"ENSG00000132581",275.174248187929,369.381229552017,345.371810222885,349.60250283762,308.830544873639,399.049714752358
"ENSG00000132589",1290.76580335575,1634.92447994157,1396.88975729942,1368.25781413605,1621.3603605866,1878.47596138034
"ENSG00000132591",160.28190744967,205.634911296999,254.733925207274,267.295153684707,237.21766490294,362.270939199145
"ENSG00000132600",377.300773288603,251.331558251888,249.402284912238,274.629471926056,360.302302352579,303.424898314005
"ENSG00000132603",217.018865838933,140.897994777574,216.820038664796,200.47136526353,278.618861136,295.149673814532
"ENSG00000132604",205.671474161081,200.557506079789,255.918734161726,236.328032221235,267.429348640578,278.599224815586
"ENSG00000132612",787.225297651033,628.32889562972,514.799490709583,504.438110154981,597.519967255518,528.694898577432
"ENSG00000132613",1231.19199704702,563.591979110294,623.801914519207,830.407809770477,699.344530963856,709.830368177005
"ENSG00000132622",24.113207315437,15.2322156516296,17.7721343167865,13.0387879846199,11.1895124954217,8.27522449947285
"ENSG00000132623",17.0210875167791,35.541836520469,20.7341567029176,34.2268184596271,22.3790249908434,56.0876327186493
"ENSG00000132635",361.698109731556,545.82106085006,378.546460947553,457.172503710734,433.03413357282,576.507306796609
"ENSG00000132639",12.7658156375843,101.548104344197,13.0328984989768,29.3372729653947,11.1895124954217,63.4433878292919
"ENSG00000132640",323.400662818803,366.842526943412,377.361651993101,363.456215071278,266.310397391036,410.083347418321
"ENSG00000132646",268.082128389271,140.897994777574,465.037514622581,202.101213761608,467.721622308627,373.304571865109
"ENSG00000132661",167.374027248328,53.3127547807035,104.263187991814,87.1968946471453,158.891077434988,100.222163382505
"ENSG00000132664",19.8579354362423,57.1208086936109,63.3872790632053,62.749167175983,38.0443424844338,79.9938368282376
"ENSG00000132669",65.2475021476532,783.18975475462,111.372041718529,274.629471926056,90.6350512129157,528.694898577432
"ENSG00000132670",296.450607583902,723.530243452405,678.303126424019,576.15144407039,471.078476057253,684.085225289756
"ENSG00000132676",397.158708724845,283.06534085945,543.234905616442,617.712580771365,563.951429769253,563.634735352984
"ENSG00000132677",17.0210875167791,1.26935130430246,2.96202238613109,5.70446974327118,3.35685374862651,0.919469388830317
"ENSG00000132680",199.997778322154,135.820589560364,268.951632660703,231.438486727002,247.288226148819,250.095673761846
"ENSG00000132681",48.2264146308741,20.3096208688394,1.18480895445244,10.5940152375036,1.11895124954217,1.83893877766063
"ENSG00000132688",23727.39599839,4452.88437549304,12229.0056233808,16331.0819507364,23144.3876455302,11106.2707476814
"ENSG00000132692",73.7580459060427,16.501566955932,39.0986954969304,151.575910321206,41.4011962330603,32.1814286090611
"ENSG00000132694",351.769142013434,340.18614955306,502.951401165059,459.61727645785,527.026038534362,494.674531190711
"ENSG00000132698",1.41842395973159,6.34675652151232,2.36961790890487,0.814924249038741,4.47580499816868,1.83893877766063
"ENSG00000132702",7.09211979865795,2.53870260860493,7.70125820394083,12.2238637355811,1.11895124954217,0.919469388830317
"ENSG00000132704",9.92896771812113,3.80805391290739,0,2.44477274711622,1.11895124954217,2.75840816649095
"ENSG00000132716",178.72141892618,109.164212170012,290.870598318073,236.328032221235,209.243883664386,217.914245152785
"ENSG00000132718",4075.13203630886,894.892669533237,2759.42005491972,1840.09895432948,2682.12614515258,1133.70575642778
"ENSG00000132740",286.521639865781,257.6783147734,255.918734161726,284.40856291452,363.659156101205,356.754122866163
"ENSG00000132744",2.83684791946318,0,0.592404477226218,1.62984849807748,5.59475624771085,0
"ENSG00000132746",12.7658156375843,16.501566955932,3.55442686335731,6.51939399230993,2.23790249908434,0.919469388830317
"ENSG00000132749",11.3473916778527,10.1548104344197,2.96202238613109,23.6328032221235,4.47580499816868,12.8725714436244
"ENSG00000132763",290.776911744976,213.251019122814,175.35172525896,210.250456251995,214.838639912097,157.229265489984
