"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004487",904.046184583804,-0.204961173754003,0.310597642462534,-0.659892883052795,0.509322571674714,0.829031864959115
"ENSG00000004534",499.04550139901,-0.0959264006668569,0.262701847754102,-0.365153125061561,0.714997106633445,0.92305576344304
"ENSG00000004660",138.824507740646,0.131303653487922,0.368600813038277,0.3562218227508,0.721674450267514,0.925028395786715
"ENSG00000004700",192.606856547402,0.39685708192774,0.362584766085428,1.09452221672831,0.273726008975092,0.653319641382639
"ENSG00000004766",214.717427753179,0.108474267783753,0.314247049513769,0.345187863980246,0.729953141838889,0.92695661251724
"ENSG00000004776",8.90717077911625,-2.74626422007551,1.16962771585379,-2.34798148406635,0.0188754596007855,0.144899164161375
"ENSG00000004777",108.358296697836,-1.38649486178054,0.329114745760077,-4.21280079255788,2.52223497384421e-05,0.000772048867263571
"ENSG00000004779",175.243122665533,0.013859603149429,0.374960332002996,0.0369628517112531,0.970514625526482,0.991953488282679
"ENSG00000004838",12.1472472574941,-0.200958307454523,0.944542474632652,-0.212757300864293,0.831516270155914,0.953987046731025
"ENSG00000004846",8.4554169031486,1.59396874144174,1.13778955601739,1.40093458672719,0.161233634915987,0.508437137786767
"ENSG00000004848",9.01391129056901,1.01850468949185,1.11173622135456,0.916138801568313,0.359594098803062,0.728947238880794
"ENSG00000004864",201.467928769963,0.21905256964459,0.48121952726335,0.455202994131019,0.648963206653161,0.896776941704298
"ENSG00000004866",31.9360250105535,0.984754825750062,0.670966817840303,1.46766546357654,0.142195116357775,0.476944951772365
"ENSG00000004897",337.112987048549,0.35706994919511,0.329544777507469,1.08352483051265,0.278575535588993,0.658025959776415
"ENSG00000004939",9.34036541801011,-1.93382273021421,1.44919036509913,-1.33441594478303,0.182067577331808,0.538233124649999
"ENSG00000004961",99.9519269143747,0.249607582322569,0.458480032285212,0.544424107367216,0.586149660220081,0.870371800576241
"ENSG00000004975",599.389513750931,0.19129881443801,0.297715459302494,0.642555864872442,0.520512329016555,0.836416131482959
"ENSG00000005007",1129.26252171869,-0.176902855486496,0.258407883238884,-0.684587688537965,0.493604138097659,0.820295754934485
"ENSG00000005020",25.8324571608075,-2.14339760176896,0.679073313154108,-3.15635670000559,0.00159753363884099,0.0242753794637811
"ENSG00000005022",859.321783825404,0.18208870831553,0.341527533161672,0.533159674213829,0.59392305360198,0.874197124403083
"ENSG00000005059",111.613825451825,-0.4721195621819,0.333112436638586,-1.41729791582093,0.156395844268764,0.500037736917171
"ENSG00000005075",150.441950674659,0.22464185926951,0.35536440043579,0.632145085422253,0.527292076837398,0.839553172017558
"ENSG00000005100",330.285862871997,-0.587309349031441,0.35116396465386,-1.67246474053894,0.0944327151011166,0.384036658834914
"ENSG00000005108",12.061652281384,0.970872740742016,0.932060267440198,1.04164159192024,0.297577877901097,0.676514134099809
"ENSG00000005156",278.489058090486,-0.304652299387973,0.322875205123691,-0.943560529125374,0.345394270390381,0.719411326735473
"ENSG00000005175",133.820500548771,0.544841783611871,0.452327071666272,1.20453056591284,0.228384575381187,0.60112543897501
"ENSG00000005189",60.3756245338494,-0.166201680409968,0.408662631996875,-0.406696544770551,0.684230878550113,0.910821670830973
